position	link_query
85:9:10	شهد
85:10:2	ٱلَّذِى
85:10:3	فتن
85:10:4	امن
85:10:5	امن
85:10:8	توب
85:10:10	عذب
85:10:13	عذب
85:10:14	حرق
85:11:2	ٱلَّذِى
85:11:3	امن
85:11:4	عمل
85:11:5	صلح
85:11:7	جنن
85:11:8	جري
85:11:10	تحت
85:11:11	نهر
85:11:13	فوز
85:11:14	كبر
85:12:2	بطش
85:12:3	ربب
85:12:4	شدد
85:13:3	بدا
85:13:4	عود
85:14:2	غفر
85:14:3	ودد
85:15:2	عرش
85:15:3	مجد
85:16:1	فعل
85:16:3	رود
85:17:2	اتي
85:17:3	حدث
85:17:4	جند
85:19:2	ٱلَّذِى
85:19:3	كفر
85:19:5	كذب
85:20:1	اله
85:20:3	وري
85:20:4	حوط
85:21:3	قرا
85:21:4	مجد
85:22:2	لوح
85:22:3	حفظ
95:1:1	تين
95:1:2	زيت
95:2:1	طور
95:3:2	بلد
95:3:3	امن
95:4:2	خلق
95:4:3	انس
95:4:5	حسن
95:4:6	قوم
95:5:2	ردد
95:5:3	سفل
95:5:4	سفل
95:6:1	إِلَّا
95:6:2	ٱلَّذِى
95:6:3	امن
95:6:4	عمل
95:6:5	صلح
95:6:7	اجر
95:6:8	غير
95:6:9	منن
95:7:2	كذب
95:7:3	بعد
95:7:4	دين
95:8:1	ليس
95:8:2	اله
95:8:3	حكم
95:8:4	حكم
106:1:1	الف
106:2:1	الف
106:2:2	رحل
106:2:3	شتو
106:2:4	صيف
106:3:1	عبد
106:3:2	ربب
106:3:4	بيت
106:4:1	ٱلَّذِى
106:4:2	طعم
106:4:4	جوع
106:4:5	امن
106:4:7	خوف
101:1:1	قرع
101:2:2	قرع
101:3:2	دري
101:3:4	قرع
101:4:1	يوم
101:4:2	كون
101:4:3	نوس
101:4:4	فرش
101:4:5	بثث
101:5:1	كون
101:5:2	جبل
101:5:3	عهن
101:5:4	نفش
101:6:1	أَمَّا
101:6:3	ثقل
101:6:4	وزن
101:7:3	عيش
101:7:4	رضو
101:8:1	أَمَّا
101:8:3	خفف
101:8:4	وزن
101:9:1	امم
101:9:2	هوي
101:10:2	دري
101:11:1	نور
101:11:2	حمي
75:1:2	قسم
75:1:3	يوم
75:1:4	قوم
75:2:2	قسم
75:2:3	نفس
75:2:4	لوم
75:3:1	حسب
75:3:2	انس
75:3:4	جمع
75:3:5	عظم
75:4:2	قدر
75:4:5	سوي
75:4:6	بنن
75:5:2	رود
75:5:3	انس
75:5:4	فجر
75:5:5	امم
75:6:1	سال
75:6:3	يوم
75:6:4	قوم
75:7:1	إِذَا
75:7:2	برق
75:7:3	بصر
75:8:1	خسف
75:8:2	قمر
75:9:1	جمع
75:9:2	شمس
75:9:3	قمر
75:10:1	قول
75:10:2	انس
75:10:5	فرر
75:11:3	وزر
75:12:1	إِلَىٰ
75:12:2	ربب
75:12:4	قرر
75:13:1	نبا
75:13:2	انس
75:13:5	قدم
75:13:6	اخر
75:14:2	انس
75:14:4	نفس
75:14:5	بصر
75:15:2	لقي
75:15:3	عذر
75:16:2	حرك
75:16:4	لسن
75:16:5	عجل
75:17:3	جمع
75:17:4	قرا
75:18:1	إِذَا
75:18:2	قرا
75:18:3	تبع
75:18:4	قرا
75:19:4	بين
75:20:3	حبب
75:20:4	عجل
75:21:1	وذر
75:21:2	اخر
75:22:1	وجه
75:22:3	نضر
75:23:1	إِلَىٰ
75:23:2	ربب
75:23:3	نظر
75:24:1	وجه
75:24:3	بسر
75:25:1	ظنن
75:25:3	فعل
75:25:5	فقر
75:26:2	إِذَا
75:26:3	بلغ
75:26:4	ترق
75:27:1	قول
75:27:3	رقي
75:27:4	سمو
75:28:1	ظنن
75:28:3	فرق
75:29:1	لفف
75:29:2	سوق
75:29:3	سوق
75:30:1	إِلَىٰ
75:30:2	ربب
75:30:4	سوق
75:31:2	صدق
75:31:4	صلو
75:32:2	كذب
75:32:3	ولي
75:33:2	ذهب
75:33:3	إِلَىٰ
75:33:4	اهل
75:33:5	مطو
75:34:1	ولي
75:34:3	ولي
75:35:2	ولي
75:35:4	ولي
75:36:1	حسب
75:36:2	انس
75:36:4	ترك
75:36:5	سدي
75:37:2	كون
75:37:3	نطف
75:37:5	مني
75:37:6	مني
75:38:2	كون
75:38:3	علق
75:38:4	خلق
75:38:5	سوي
75:39:1	جعل
75:39:3	زوج
75:39:4	ذكر
75:39:5	انث
75:40:1	ليس
75:40:3	قدر
75:40:6	حيي
75:40:7	موت
104:1:2	كلل
104:1:3	همز
104:1:4	لمز
104:2:1	ٱلَّذِى
104:2:2	جمع
104:2:3	مول
104:2:4	عدد
104:3:1	حسب
104:3:3	مول
104:3:4	خلد
104:4:2	نبذ
104:4:4	حطم
104:5:2	دري
104:5:4	حطم
104:6:1	نور
104:6:2	اله
104:6:3	وقد
104:7:1	ٱلَّذِى
104:7:2	طلع
104:7:4	فاد
104:8:3	وصد
104:9:2	عمد
104:9:3	مدد
77:1:1	رسل
77:1:2	عرف
77:2:1	عصف
77:2:2	عصف
77:3:1	نشر
77:3:2	نشر
77:4:1	فرق
77:4:2	فرق
77:5:1	لقي
77:5:2	ذكر
77:6:1	عذر
77:6:3	نذر
77:7:2	وعد
77:7:3	وقع
77:8:1	إِذَا
77:8:2	نجم
77:8:3	طمس
77:9:1	إِذَا
77:9:2	سمو
77:9:3	فرج
77:10:1	إِذَا
77:10:2	جبل
77:10:3	نسف
77:11:1	إِذَا
77:11:2	رسل
77:11:3	وقت
77:12:2	يوم
77:12:3	اجل
77:13:1	يوم
77:13:2	فصل
77:14:2	دري
77:14:4	يوم
77:14:5	فصل
77:15:3	كذب
77:16:2	هلك
77:16:3	اول
77:17:2	تبع
77:17:3	اخر
77:18:2	فعل
77:18:3	جرم
77:19:3	كذب
77:20:2	خلق
77:20:4	موه
77:20:5	مهن
77:21:1	جعل
77:21:3	قرر
77:21:4	مكن
77:22:1	إِلَىٰ
77:22:2	قدر
77:22:3	علم
77:23:1	قدر
77:23:2	نعم
77:23:3	قدر
77:24:3	كذب
77:25:2	جعل
77:25:3	ارض
77:25:4	كفت
77:26:1	حيي
77:26:2	موت
77:27:1	جعل
77:27:3	رسو
77:27:4	شمخ
77:27:5	سقي
77:27:6	موه
77:27:7	فرت
77:28:3	كذب
77:29:1	طلق
77:29:2	إِلَىٰ
77:29:4	كون
77:29:6	كذب
77:30:1	طلق
77:30:2	إِلَىٰ
77:30:3	ظلل
77:30:5	ثلث
77:30:6	شعب
77:31:2	ظلل
77:31:4	غني
77:31:6	لهب
77:32:2	رمي
77:32:3	شرر
77:32:4	قصر
77:33:2	جمل
77:33:3	صفر
77:34:3	كذب
77:35:2	يوم
77:35:4	نطق
77:36:2	اذن
77:36:4	عذر
77:37:3	كذب
77:38:2	يوم
77:38:3	فصل
77:38:4	جمع
77:38:5	اول
77:39:2	كون
77:39:4	كيد
77:39:5	كيد
77:40:3	كذب
77:41:2	وقي
77:41:4	ظلل
77:41:5	عين
77:42:1	فكه
77:42:3	شهو
77:43:1	اكل
77:43:2	شرب
77:43:3	هنا
77:43:5	كون
77:43:6	عمل
77:44:3	جزي
77:44:4	حسن
77:45:3	كذب
77:46:1	اكل
77:46:2	متع
77:46:3	قلل
77:46:5	جرم
77:47:3	كذب
77:49:3	كذب
77:50:2	حدث
77:50:3	بعد
77:50:4	امن
50:1:2	قرا
50:1:3	مجد
50:2:2	عجب
50:2:4	جيا
50:2:5	نذر
50:2:7	قول
50:2:8	كفر
50:2:10	شيا
50:2:11	عجب
50:3:1	إِذَا
50:3:2	موت
50:3:3	كون
50:3:4	ترب
50:3:6	رجع
50:3:7	بعد
50:4:2	علم
50:4:4	نقص
50:4:5	ارض
50:4:7	عند
50:4:8	كتب
50:4:9	حفظ
50:5:2	كذب
50:5:3	حقق
50:5:5	جيا
50:5:8	امر
50:5:9	مرج
50:6:2	نظر
50:6:3	إِلَىٰ
50:6:4	سمو
50:6:5	فوق
50:6:6	كيف
50:6:7	بني
50:6:8	زين
50:6:12	فرج
50:7:1	ارض
50:7:2	مدد
50:7:3	لقي
50:7:5	رسو
50:7:6	نبت
50:7:9	كلل
50:7:10	زوج
50:7:11	بهج
50:8:1	بصر
50:8:2	ذكر
50:8:3	كلل
50:8:4	عبد
50:8:5	نوب
50:9:1	نزل
50:9:3	سمو
50:9:4	موه
50:9:5	برك
50:9:6	نبت
50:9:8	جنن
50:9:9	حبب
50:9:10	حصد
50:10:1	نخل
50:10:2	بسق
50:10:4	طلع
50:10:5	نضد
50:11:1	رزق
50:11:2	عبد
50:11:3	حيي
50:11:5	بلد
50:11:6	موت
50:11:8	خرج
50:12:1	كذب
50:12:2	قبل
50:12:3	قوم
50:12:5	صحب
50:12:6	رسس
50:13:1	عود
50:13:3	اخو
50:14:1	صحب
50:14:3	قوم
50:14:5	كلل
50:14:6	كذب
50:14:7	رسل
50:14:8	حقق
50:14:9	وعد
50:15:1	عيي
50:15:2	خلق
50:15:3	اول
50:15:7	لبس
50:15:9	خلق
50:15:10	جدد
50:16:2	خلق
50:16:3	انس
50:16:4	علم
50:16:6	وسوس
50:16:8	نفس
50:16:10	قرب
50:16:11	إِلَىٰ
50:16:13	حبل
50:16:14	ورد
50:17:1	إِذ
50:17:2	لقي
50:17:3	لقي
50:17:5	يمن
50:17:7	شمل
50:17:8	قعد
50:18:2	لفظ
50:18:4	قول
50:18:5	إِلَّا
50:18:7	رقب
50:18:8	عتد
50:19:1	جيا
50:19:2	سكر
50:19:3	موت
50:19:4	حقق
50:19:7	كون
50:19:9	حيد
50:20:1	نفخ
50:20:3	صور
50:20:5	يوم
50:20:6	وعد
50:21:1	جيا
50:21:2	كلل
50:21:3	نفس
50:21:5	سوق
50:21:6	شهد
50:22:2	كون
50:22:4	غفل
50:22:7	كشف
50:22:9	غطو
50:22:10	بصر
50:22:11	يوم
50:22:12	حدد
50:23:1	قول
50:23:2	قرن
50:23:6	عتد
50:24:1	لقي
50:24:4	كلل
50:24:5	كفر
50:24:6	عند
50:25:1	منع
50:25:2	خير
50:25:3	عدو
50:25:4	ريب
50:26:1	ٱلَّذِى
50:26:2	جعل
50:26:4	اله
50:26:5	اله
50:26:6	اخر
50:26:7	لقي
50:26:9	عذب
50:26:10	شدد
50:27:1	قول
50:27:2	قرن
50:27:3	ربب
50:27:5	طغي
50:27:7	كون
50:27:9	ضلل
50:27:10	بعد
50:28:1	قول
50:28:3	خصم
50:28:6	قدم
50:28:7	إِلَىٰ
50:28:8	وعد
50:29:2	بدل
50:29:3	قول
50:29:7	ظلم
50:29:8	عبد
50:30:1	يوم
50:30:2	قول
50:30:5	ملا
50:30:6	قول
50:30:9	زيد
50:31:1	زلف
50:31:2	جنن
50:31:3	وقي
50:31:4	غير
50:31:5	بعد
50:32:3	وعد
50:32:4	كلل
50:32:5	اوب
50:32:6	حفظ
50:33:2	خشي
50:33:3	رحم
50:33:4	غيب
50:33:5	جيا
50:33:6	قلب
50:33:7	نوب
50:34:1	دخل
50:34:2	سلم
50:34:4	يوم
50:34:5	خلد
50:35:3	شيا
50:35:6	زيد
50:36:2	هلك
50:36:3	قبل
50:36:5	قرن
50:36:7	شدد
50:36:9	بطش
50:36:10	نقب
50:36:12	بلد
50:36:15	حيص
50:37:4	ذكر
50:37:6	كون
50:37:8	قلب
50:37:10	لقي
50:37:11	سمع
50:37:13	شهد
50:39:1	صبر
50:39:4	قول
50:39:5	سبح
50:39:6	حمد
50:39:7	ربب
50:39:8	قبل
50:39:9	طلع
50:39:10	شمس
50:39:11	قبل
50:39:12	غرب
50:40:2	ليل
50:40:3	سبح
50:40:4	دبر
50:40:5	سجد
50:41:1	سمع
50:41:2	يوم
50:41:3	ندو
50:41:4	ندو
50:41:6	كون
50:41:7	قرب
50:42:1	يوم
50:42:2	سمع
50:42:3	صيح
50:42:4	حقق
50:42:6	يوم
50:42:7	خرج
50:43:3	حيي
50:43:4	موت
50:43:5	إِلَىٰ
50:43:6	صير
50:44:1	يوم
50:44:2	شقق
50:44:3	ارض
50:44:5	سرع
50:44:7	حشر
50:44:9	يسر
50:45:2	علم
50:45:4	قول
50:45:8	جبر
50:45:9	ذكر
50:45:10	قرا
50:45:12	خوف
50:45:13	وعد
90:1:2	قسم
90:1:4	بلد
90:2:2	حلل
90:2:4	بلد
90:3:1	ولد
90:3:3	ولد
90:4:2	خلق
90:4:3	انس
90:4:5	كبد
90:5:1	حسب
90:5:4	قدر
90:5:6	احد
90:6:1	قول
90:6:2	هلك
90:6:3	مول
90:6:4	لبد
90:7:1	حسب
90:7:4	راي
90:7:5	احد
90:8:2	جعل
90:8:4	عين
90:9:1	لسن
90:9:2	شفه
90:10:1	هدي
90:10:2	نجد
90:11:2	قحم
90:11:3	عقب
90:12:2	دري
90:12:4	عقب
90:13:1	فكك
90:13:2	رقب
90:14:2	طعم
90:14:4	يوم
90:14:6	سغب
90:15:1	يتم
90:15:3	قرب
90:16:2	سكن
90:16:4	ترب
90:17:2	كون
90:17:4	ٱلَّذِى
90:17:5	امن
90:17:6	وصي
90:17:7	صبر
90:17:8	وصي
90:17:9	رحم
90:18:2	صحب
90:18:3	يمن
90:19:1	ٱلَّذِى
90:19:2	كفر
90:19:3	ايي
90:19:5	صحب
90:19:6	شام
90:20:2	نور
90:20:3	وصد
86:1:1	سمو
86:1:2	طرق
86:2:2	دري
86:2:4	طرق
86:3:1	نجم
86:3:2	ثقب
86:4:2	كلل
86:4:3	نفس
86:4:6	حفظ
86:5:1	نظر
86:5:2	انس
86:5:4	خلق
86:6:1	خلق
86:6:3	موه
86:6:4	دفق
86:7:1	خرج
86:7:3	بين
86:7:4	صلب
86:7:5	ترب
86:8:3	رجع
86:8:4	قدر
86:9:1	يوم
86:9:2	بلو
86:9:3	سرر
86:10:4	قوي
86:10:6	نصر
86:11:1	سمو
86:11:3	رجع
86:12:1	ارض
86:12:3	صدع
86:13:2	قول
86:13:3	فصل
86:14:3	هزل
86:15:2	كيد
86:15:3	كيد
86:16:1	كيد
86:16:2	كيد
86:17:1	مهل
86:17:2	كفر
86:17:3	مهل
86:17:4	رود
54:1:1	قرب
54:1:2	سوع
54:1:3	شقق
54:1:4	قمر
54:2:2	راي
54:2:3	ايي
54:2:4	عرض
54:2:5	قول
54:2:6	سحر
54:2:7	مرر
54:3:1	كذب
54:3:2	تبع
54:3:3	هوي
54:3:4	كلل
54:3:5	امر
54:3:6	قرر
54:4:2	جيا
54:4:4	نبا
54:4:7	زجر
54:5:1	حكم
54:5:2	بلغ
54:5:4	غني
54:5:5	نذر
54:6:1	ولي
54:6:3	يوم
54:6:4	دعو
54:6:5	دعو
54:6:6	إِلَىٰ
54:6:7	شيا
54:6:8	نكر
54:7:1	خشع
54:7:2	بصر
54:7:3	خرج
54:7:5	جدث
54:7:7	جرد
54:7:8	نشر
54:8:1	هطع
54:8:2	إِلَىٰ
54:8:3	دعو
54:8:4	قول
54:8:5	كفر
54:8:7	يوم
54:8:8	عسر
54:9:1	كذب
54:9:2	قبل
54:9:3	قوم
54:9:5	كذب
54:9:6	عبد
54:9:7	قول
54:9:8	جنن
54:9:9	زجر
54:10:1	دعو
54:10:2	ربب
54:10:4	غلب
54:10:5	نصر
54:11:1	فتح
54:11:2	بوب
54:11:3	سمو
54:11:4	موه
54:11:5	همر
54:12:1	فجر
54:12:2	ارض
54:12:3	عين
54:12:4	لقي
54:12:5	موه
54:12:7	امر
54:12:9	قدر
54:13:1	حمل
54:13:4	لوح
54:13:5	دسر
54:14:1	جري
54:14:2	عين
54:14:3	جزي
54:14:5	كون
54:14:6	كفر
54:15:2	ترك
54:15:3	ايي
54:15:6	ذكر
54:16:1	كيف
54:16:2	كون
54:16:3	عذب
54:16:4	نذر
54:17:2	يسر
54:17:3	قرا
54:17:4	ذكر
54:17:7	ذكر
54:18:1	كذب
54:18:2	عود
54:18:3	كيف
54:18:4	كون
54:18:5	عذب
54:18:6	نذر
54:19:2	رسل
54:19:4	روح
54:19:5	صرصر
54:19:7	يوم
54:19:8	نحس
54:19:9	مرر
54:20:1	نزع
54:20:2	نوس
54:20:4	عجز
54:20:5	نخل
54:20:6	قعر
54:21:1	كيف
54:21:2	كون
54:21:3	عذب
54:21:4	نذر
54:22:2	يسر
54:22:3	قرا
54:22:4	ذكر
54:22:7	ذكر
54:23:1	كذب
54:23:3	نذر
54:24:1	قول
54:24:2	بشر
54:24:4	وحد
54:24:5	تبع
54:24:7	إِذًا
54:24:9	ضلل
54:24:10	سعر
54:25:1	لقي
54:25:2	ذكر
54:25:5	بين
54:25:8	كذب
54:25:9	اشر
54:26:1	علم
54:26:2	غدو
54:26:4	كذب
54:26:5	اشر
54:27:2	رسل
54:27:3	نوق
54:27:4	فتن
54:27:6	رقب
54:27:7	صبر
54:28:1	نبا
54:28:3	موه
54:28:4	قسم
54:28:5	بين
54:28:6	كلل
54:28:7	شرب
54:28:8	حضر
54:29:1	ندو
54:29:2	صحب
54:29:3	عطو
54:29:4	عقر
54:30:1	كيف
54:30:2	كون
54:30:3	عذب
54:30:4	نذر
54:31:2	رسل
54:31:4	صيح
54:31:5	وحد
54:31:6	كون
54:31:7	هشم
54:31:8	حظر
54:32:2	يسر
54:32:3	قرا
54:32:4	ذكر
54:32:7	ذكر
54:33:1	كذب
54:33:2	قوم
54:33:4	نذر
54:34:2	رسل
54:34:4	حصب
54:34:5	إِلَّا
54:34:6	اول
54:34:8	نجو
54:34:9	سحر
54:35:1	نعم
54:35:3	عند
54:35:5	جزي
54:35:7	شكر
54:36:2	نذر
54:36:3	بطش
54:36:4	مري
54:36:5	نذر
54:37:2	رود
54:37:4	ضيف
54:37:5	طمس
54:37:6	عين
54:37:7	ذوق
54:37:8	عذب
54:37:9	نذر
54:38:2	صبح
54:38:3	بكر
54:38:4	عذب
54:38:5	قرر
54:39:1	ذوق
54:39:2	عذب
54:39:3	نذر
54:40:2	يسر
54:40:3	قرا
54:40:4	ذكر
54:40:7	ذكر
54:41:2	جيا
54:41:3	اول
54:41:5	نذر
54:42:1	كذب
54:42:2	ايي
54:42:3	كلل
54:42:4	اخذ
54:42:5	اخذ
54:42:6	عزز
54:42:7	قدر
54:43:1	كفر
54:43:2	خير
54:43:5	أَم
54:43:7	برا
54:43:9	زبر
54:47:2	جرم
54:47:4	ضلل
54:47:5	سعر
54:48:1	يوم
54:48:2	سحب
54:48:4	نور
54:48:6	وجه
54:48:7	ذوق
54:48:8	مسس
54:49:2	كلل
54:49:3	شيا
54:49:4	خلق
54:49:5	قدر
54:50:2	امر
54:50:3	إِلَّا
54:50:4	وحد
54:50:5	لمح
54:50:6	بصر
54:51:2	هلك
54:51:3	شيع
54:51:6	ذكر
54:52:1	كلل
54:52:2	شيا
54:52:3	فعل
54:52:5	زبر
54:53:1	كلل
54:53:2	صغر
54:53:3	كبر
54:53:4	سطر
54:54:2	وقي
54:54:4	جنن
54:54:5	نهر
54:55:2	قعد
54:55:3	صدق
54:55:4	عند
54:55:5	ملك
54:55:6	قدر
38:1:2	قرا
38:1:4	ذكر
38:2:2	ٱلَّذِى
38:2:3	كفر
38:2:5	عزز
38:2:6	شقق
38:3:2	هلك
38:3:4	قبل
38:3:6	قرن
38:3:7	ندو
38:3:8	لوت
38:3:9	حين
38:3:10	نوص
38:4:1	عجب
38:4:3	جيا
38:4:4	نذر
38:4:6	قول
38:4:7	كفر
38:4:9	سحر
38:4:10	كذب
38:5:1	جعل
38:5:2	اله
38:5:3	اله
38:5:4	وحد
38:5:7	شيا
38:5:8	عجب
38:6:1	طلق
38:6:2	ملا
38:6:5	مشي
38:6:6	صبر
38:6:8	اله
38:6:11	شيا
38:6:12	رود
38:7:2	سمع
38:7:5	ملل
38:7:6	اخر
38:7:9	إِلَّا
38:7:10	خلق
38:8:1	نزل
38:8:3	ذكر
38:8:5	بين
38:8:9	شكك
38:8:11	ذكر
38:8:14	ذوق
38:8:15	عذب
38:9:1	أَم
38:9:2	عند
38:9:3	خزن
38:9:4	رحم
38:9:5	ربب
38:9:6	عزز
38:9:7	وهب
38:10:1	أَم
38:10:3	ملك
38:10:4	سمو
38:10:5	ارض
38:10:7	بين
38:10:8	رقي
38:10:10	سبب
38:11:1	جند
38:11:4	هزم
38:11:6	حزب
38:12:1	كذب
38:12:2	قبل
38:12:3	قوم
38:12:5	عود
38:12:8	وتد
38:13:2	قوم
38:13:4	صحب
38:13:7	حزب
38:14:2	كلل
38:14:3	إِلَّا
38:14:4	كذب
38:14:5	رسل
38:14:6	حقق
38:14:7	عقب
38:15:2	نظر
38:15:4	إِلَّا
38:15:5	صيح
38:15:6	وحد
38:15:10	فوق
38:16:1	قول
38:16:2	ربب
38:16:3	عجل
38:16:5	قطط
38:16:6	قبل
38:16:7	يوم
38:16:8	حسب
38:17:1	صبر
38:17:4	قول
38:17:5	ذكر
38:17:6	عبد
38:17:9	ايد
38:17:11	اوب
38:18:2	سخر
38:18:3	جبل
38:18:5	سبح
38:18:6	عشو
38:18:7	شرق
38:19:1	طير
38:19:2	حشر
38:19:3	كلل
38:19:5	اوب
38:20:1	شدد
38:20:2	ملك
38:20:3	اتي
38:20:4	حكم
38:20:5	فصل
38:20:6	خطب
38:21:2	اتي
38:21:3	نبا
38:21:4	خصم
38:21:5	إِذ
38:21:6	سور
38:21:7	حرب
38:22:1	إِذ
38:22:2	دخل
38:22:5	فزع
38:22:7	قول
38:22:9	خوف
38:22:10	خصم
38:22:11	بغي
38:22:12	بعض
38:22:14	بعض
38:22:15	حكم
38:22:16	بين
38:22:17	حقق
38:22:19	شطط
38:22:20	هدي
38:22:21	إِلَىٰ
38:22:22	سوي
38:22:23	صرط
38:23:3	اخو
38:23:5	تسع
38:23:6	تسع
38:23:7	نعج
38:23:9	نعج
38:23:10	وحد
38:23:11	قول
38:23:12	كفل
38:23:13	عزز
38:23:15	خطب
38:24:1	قول
38:24:3	ظلم
38:24:4	سال
38:24:5	نعج
38:24:6	إِلَىٰ
38:24:7	نعج
38:24:9	كثر
38:24:11	خلط
38:24:12	بغي
38:24:13	بعض
38:24:15	بعض
38:24:16	إِلَّا
38:24:17	ٱلَّذِى
38:24:18	امن
38:24:19	عمل
38:24:20	صلح
38:24:21	قلل
38:24:24	ظنن
38:24:27	فتن
38:24:28	غفر
38:24:29	ربب
38:24:30	خرر
38:24:31	ركع
38:24:32	نوب
38:25:1	غفر
38:25:6	عند
38:25:7	زلف
38:25:8	حسن
38:25:9	اوب
38:26:3	جعل
38:26:4	خلف
38:26:6	ارض
38:26:7	حكم
38:26:8	بين
38:26:9	نوس
38:26:10	حقق
38:26:12	تبع
38:26:13	هوي
38:26:14	ضلل
38:26:16	سبل
38:26:17	اله
38:26:19	ٱلَّذِى
38:26:20	ضلل
38:26:22	سبل
38:26:23	اله
38:26:25	عذب
38:26:26	شدد
38:26:28	نسي
38:26:29	يوم
38:26:30	حسب
38:27:2	خلق
38:27:3	سمو
38:27:4	ارض
38:27:6	بين
38:27:7	بطل
38:27:9	ظنن
38:27:10	ٱلَّذِى
38:27:11	كفر
38:27:13	ٱلَّذِى
38:27:14	كفر
38:27:16	نور
38:28:1	أَم
38:28:2	جعل
38:28:3	ٱلَّذِى
38:28:4	امن
38:28:5	عمل
38:28:6	صلح
38:28:7	فسد
38:28:9	ارض
38:28:10	أَم
38:28:11	جعل
38:28:12	وقي
38:28:13	فجر
38:29:1	كتب
38:29:2	نزل
38:29:3	إِلَىٰ
38:29:4	برك
38:29:5	دبر
38:29:6	ايي
38:29:7	ذكر
38:29:8	اول
38:29:9	لبب
38:30:1	وهب
38:30:4	نعم
38:30:5	عبد
38:30:7	اوب
38:31:1	إِذ
38:31:2	عرض
38:31:4	عشو
38:31:5	صفن
38:31:6	جود
38:32:1	قول
38:32:3	حبب
38:32:4	حبب
38:32:5	خير
38:32:7	ذكر
38:32:8	ربب
38:32:10	وري
38:32:11	حجب
38:33:1	ردد
38:33:3	طفق
38:33:4	مسح
38:33:5	سوق
38:33:6	عنق
38:34:2	فتن
38:34:4	لقي
38:34:6	كرس
38:34:7	جسد
38:34:9	نوب
38:35:1	قول
38:35:2	ربب
38:35:3	غفر
38:35:5	وهب
38:35:7	ملك
38:35:9	بغي
38:35:10	احد
38:35:12	بعد
38:35:15	وهب
38:36:1	سخر
38:36:3	روح
38:36:4	جري
38:36:5	امر
38:36:6	رخو
38:36:7	حيث
38:36:8	صوب
38:37:1	شطن
38:37:2	كلل
38:37:3	بني
38:37:4	غوص
38:38:1	اخر
38:38:2	قرن
38:38:4	صفد
38:39:2	عطو
38:39:3	منن
38:39:5	مسك
38:39:6	غير
38:39:7	حسب
38:40:3	عند
38:40:4	زلف
38:40:5	حسن
38:40:6	اوب
38:41:1	ذكر
38:41:2	عبد
38:41:4	إِذ
38:41:5	ندو
38:41:6	ربب
38:41:8	مسس
38:41:9	شطن
38:41:10	نصب
38:41:11	عذب
38:42:1	ركض
38:42:2	رجل
38:42:4	غسل
38:42:5	برد
38:42:6	شرب
38:43:1	وهب
38:43:3	اهل
38:43:4	مثل
38:43:6	رحم
38:43:8	ذكر
38:43:9	اول
38:43:10	لبب
38:44:1	اخذ
38:44:2	يدي
38:44:3	ضغث
38:44:4	ضرب
38:44:7	حنث
38:44:9	وجد
38:44:10	صبر
38:44:11	نعم
38:44:12	عبد
38:44:14	اوب
38:45:1	ذكر
38:45:2	عبد
38:45:3	إِبْرَاهِيم
38:45:4	إِسْحَاق
38:45:6	اول
38:45:7	يدي
38:45:8	بصر
38:46:2	خلص
38:46:3	خلص
38:46:4	ذكر
38:46:5	دور
38:47:2	عند
38:47:4	صفو
38:47:5	خير
38:48:1	ذكر
38:48:2	إِسْمَاعِيل
38:48:3	ٱلْيَسَعَ
38:48:5	كفل
38:48:6	كلل
38:48:8	خير
38:49:2	ذكر
38:49:4	وقي
38:49:5	حسن
38:49:6	اوب
38:50:1	جنن
38:50:3	فتح
38:50:5	بوب
38:51:1	وكا
38:51:3	دعو
38:51:5	فكه
38:51:6	كثر
38:51:7	شرب
38:52:1	عند
38:52:2	قصر
38:52:3	طرف
38:52:4	ترب
38:53:3	وعد
38:53:4	يوم
38:53:5	حسب
38:54:3	رزق
38:54:7	نفد
38:55:3	طغي
38:55:4	شرر
38:55:5	اوب
38:56:2	صلي
38:56:3	باس
38:56:4	مهد
38:57:2	ذوق
38:57:3	حمم
38:57:4	غسق
38:58:1	اخر
38:58:3	شكل
38:58:4	زوج
38:59:2	فوج
38:59:3	قحم
38:59:6	رحب
38:59:9	صلي
38:59:10	نور
38:60:1	قول
38:60:5	رحب
38:60:8	قدم
38:60:10	باس
38:60:11	قرر
38:61:1	قول
38:61:2	ربب
38:61:4	قدم
38:61:7	زيد
38:61:8	عذب
38:61:9	ضعف
38:61:11	نور
38:62:1	قول
38:62:5	راي
38:62:6	رجل
38:62:7	كون
38:62:8	عدد
38:62:10	شرر
38:63:1	اخذ
38:63:2	سخر
38:63:3	أَم
38:63:4	زيغ
38:63:6	بصر
38:64:3	حقق
38:64:4	خصم
38:64:5	اهل
38:64:6	نور
38:65:1	قول
38:65:4	نذر
38:65:7	اله
38:65:8	إِلَّا
38:65:9	اله
38:65:10	وحد
38:65:11	قهر
38:66:1	ربب
38:66:2	سمو
38:66:3	ارض
38:66:5	بين
38:66:6	عزز
38:66:7	غفر
38:67:1	قول
38:67:3	نبا
38:67:4	عظم
38:68:3	عرض
38:69:2	كون
38:69:5	علم
38:69:6	ملا
38:69:7	علو
38:69:8	إِذ
38:69:9	خصم
38:70:2	وحي
38:70:3	إِلَىٰ
38:70:4	إِلَّا
38:70:7	نذر
38:70:8	بين
38:71:1	إِذ
38:71:2	قول
38:71:3	ربب
38:71:4	ملك
38:71:6	خلق
38:71:7	بشر
38:71:9	طين
38:72:1	إِذَا
38:72:2	سوي
38:72:3	نفخ
